Icon,Date/Time,Description,"Event Type"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/endpoints/class-wp-rest-terms-controller.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/endpoints/class-wp-rest-plugins-controller.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/endpoints/class-wp-rest-font-collections-controller.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/endpoints/class-wp-rest-site-health-controller.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/endpoints/class-wp-rest-blocks-controller.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/endpoints/class-wp-rest-post-statuses-controller.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/endpoints/class-wp-rest-settings-controller.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/endpoints/class-wp-rest-revisions-controller.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/endpoints/class-wp-rest-block-directory-controller.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/endpoints/class-wp-rest-menus-controller.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/endpoints/class-wp-rest-taxonomies-controller.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/endpoints/class-wp-rest-template-revisions-controller.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/endpoints/class-wp-rest-global-styles-revisions-controller.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/class-wp-rest-response.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/class-wp-rest-server.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/search","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/search/class-wp-rest-post-search-handler.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/search/class-wp-rest-post-format-search-handler.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/search/class-wp-rest-term-search-handler.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/search/class-wp-rest-search-handler.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/fields","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/fields/class-wp-rest-post-meta-fields.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/fields/class-wp-rest-meta-fields.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/fields/class-wp-rest-term-meta-fields.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/fields/class-wp-rest-user-meta-fields.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/fields/class-wp-rest-comment-meta-fields.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/rest-api/class-wp-rest-request.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/class-wp-classic-to-block-menu-converter.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/block-editor.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/class-wp-hook.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/https-migration.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/ms-network.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/class-wp-query.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/block-patterns","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/block-patterns/query-offset-posts.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/block-patterns/query-large-title-posts.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/block-patterns/social-links-shared-background-color.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/block-patterns/query-grid-posts.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/block-patterns/query-medium-posts.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/block-patterns/query-standard-posts.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/block-patterns/query-small-posts.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/class-wp-application-passwords.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/global-styles-and-settings.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/feed-rdf.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/load.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/class-wp-block-styles-registry.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/theme-i18n.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/fonts.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/class.wp-dependencies.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/class-wp-http-proxy.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/class-wp-block-parser-frame.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/utils.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/customize-preview.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/customize-preview-nav-menus.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/autosave.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/customize-selective-refresh.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/customize-preview-widgets.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/hoverIntent.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/media-grid.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/comment-reply.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/customize-loader.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/wp-sanitize.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/wp-emoji.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/swfobject.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/wp-sanitize.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/wp-emoji-loader.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/media-audiovideo.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/zxcvbn-async.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/colorpicker.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/hoverintent-js.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/backbone.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/json2.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/media-editor.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/customize-preview-widgets.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/media-grid.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/wplink.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/customize-views.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/underscore.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/wp-embed-template.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/wp-backbone.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/utils.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/customize-preview-nav-menus.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/media-models.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/wp-embed.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/comment-reply.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/wp-util.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/tw-sack.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/heartbeat.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/media-views.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/annotations.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/core-data.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/list-reusable-blocks.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/dom.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/block-directory.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/edit-widgets.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/core-commands.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/keyboard-shortcuts.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/patterns.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/url.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/components.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/edit-site.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/wordcount.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill-object-fit.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/regenerator-runtime.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill-object-fit.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/react-jsx-runtime.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill-inert.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/lodash.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill-fetch.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill-dom-rect.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill-element-closest.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/moment.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill-formdata.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill-node-contains.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill-importmap.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/react.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/react-dom.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill-url.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill-element-closest.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/react.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/react-jsx-runtime.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill-node-contains.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/react-dom.min.js.LICENSE.txt","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill-url.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/regenerator-runtime.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/react-jsx-runtime.min.js.LICENSE.txt","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill-dom-rect.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/lodash.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill-importmap.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill-fetch.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/react.min.js.LICENSE.txt","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/wp-polyfill-formdata.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/react-dom.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/vendor/moment.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/blocks.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/private-apis.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/keyboard-shortcuts.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/router.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/block-library.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/token-list.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/widgets.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/reusable-blocks.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/style-engine.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/core-commands.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/commands.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/data.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/api-fetch.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/list-reusable-blocks.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/style-engine.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/interactivity.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/deprecated.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/edit-widgets.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/date.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/escape-html.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/edit-post.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/block-editor.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/dom-ready.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/js/dist/blob.js","File Changed"
